prev_token,next_token,prev_len,next_len,is_digit_before,label
yaralanıb,apa,9,3,0,1
yayıb,,5,0,0,0
yaradılıb,apa,9,3,0,1
dəqiqləşdirilir,rusiya,15,6,0,1
bildirirlər,qeyd,11,4,0,1
açıblar,həmçinin,7,8,0,1
başlayıb,konsert,8,7,0,1
çöküb,,5,0,0,0
yayıb,rosqvardiyanın,5,14,0,1
olunub,moskva,6,6,0,1
göndərilib,,10,0,0,0
çatıb,apa,5,3,0,1
yayıb,,5,0,0,0
yayıb,,5,0,0,0
yayıb,,5,0,0,0
olub,apa,4,3,0,1
yayıb,maskalı,5,7,0,1
yaralanıb,hadisədən,9,9,0,1
başlayıb,,8,0,0,0
verib,apa,5,3,0,1
deyilir,,7,0,0,0
pisləyir,,8,0,0,0
bildirilir,baş,10,3,0,1
arzulayır,,9,0,0,0
vurğulanıb,,10,0,0,0
qalıb,azərbaycan,5,10,0,1
şəhərcikdir,gün,11,3,0,1
qalıb,,5,0,0,0
deyil,,5,0,0,0
olunur,,6,0,0,0
olunur,,6,0,0,0
olur,,4,0,0,0
aparırdı,,8,0,0,0
yayılmışdı,,10,0,0,0
yollandıq,,9,0,0,0
göstərirdi,,10,0,0,0
bağlamışdı,,10,0,0,0
alınmışdı,,9,0,0,0
işləyirdi,,9,0,0,0
bağlanmışdı,,11,0,0,0
deyildi,,7,0,0,0
olardı,hadisə,6,6,0,1
eşidilirdi,,10,0,0,0
yayırdı,,7,0,0,0
tapmadı,,7,0,0,0
deyildi,,7,0,0,0
uzaqlaşdırırdılar,,17,0,0,0
olunurdu,moskva,8,6,0,1
edirdilər,,9,0,0,0
oldum,bəli,5,4,0,1
etmişdi,,7,0,0,0
yerləşdirilmişdi,,16,0,0,0
açıqlamışdı,,11,0,0,0
açıb,,4,0,0,0
bildirilib,,10,0,0,0
göstəriblər,,11,0,0,0
yayıblar,,8,0,0,0
uzaqlaşıblar,,12,0,0,0
açıqlanıb,,9,0,0,0
təsdiqləyib,,11,0,0,0
bildiriblər,,11,0,0,0
salınıb,,7,0,0,0
gözlənilir,,10,0,0,0
olub,apa,4,3,0,1
yayıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
artıb,apa,5,3,0,1
yayıb,i̇lkin,5,5,0,1
çatıb,eyni,5,4,0,1
yoxlanılmayıb,bu,13,2,0,1
bilər,,5,0,0,0
,,0,0,1,0
,,0,0,1,0
açıqlayıb,apa,9,3,0,1
yaralanıb,meyitlərin,9,10,0,1
edir,,4,0,0,0
yaralanıb,apa,9,3,0,1
yayıb,,5,0,0,0
yaradılıb,apa,9,3,0,1
dəqiqləşdirilir,rusiya,15,6,0,1
bildirirlər,qeyd,11,4,0,1
açıblar,həmçinin,7,8,0,1
başlayıb,konsert,8,7,0,1
çöküb,,5,0,0,0
yayıb,rosqvardiyanın,5,14,0,1
olunub,moskva,6,6,0,1
göndərilib,,10,0,0,0
çatıb,apa,5,3,0,1
yayıb,,5,0,0,0
yayıb,,5,0,0,0
yayıb,,5,0,0,0
olub,apa,4,3,0,1
yayıb,maskalı,5,7,0,1
yaralanıb,hadisədən,9,9,0,1
başlayıb,,8,0,0,0
verirəm,apa,7,3,0,1
edib,,4,0,0,0
toxundu,,7,0,0,0
olunub,,6,0,0,0
oğurlanıb,apa,9,3,0,1
yayıb,bildirilib,5,10,0,1
yetiriblər,,10,0,0,0
yandırılıb,son,10,3,0,1
alıb,,4,0,0,0
bilər,apa,5,3,0,1
yayıb,təhlükəsizlik,5,13,0,1
başlayıb,,8,0,0,0
slavyanlardır,ola,13,3,0,1
ediblər,hücum,7,5,0,1
geyiniblər,eyni,10,4,0,1
ediblər,moskva,7,6,0,1
verib,,5,0,0,0
açıblar,,7,0,0,0
başlayıb,,8,0,0,0
toqquşubh,apa,9,3,0,1
yayıb,hadisə,5,6,0,1
alınıb,qzəa,6,4,0,1
uşaqdır,,7,0,0,0
ağırdır,avtobus,7,7,0,1
gətirirdi,,9,0,0,0
saxlanılıb,onun,10,4,0,1
götürülüb,t,9,1,0,1
t,vəliyevin,1,9,0,0
edilib,araşdırmalar,6,12,0,1
etdirilir,,9,0,0,0
artıb,apa,5,3,0,1
yayıb,məlumatlara,5,11,0,1
çatıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
yaralanıb,apa,9,3,0,1
bildirib,,8,0,0,0
olub,apa,4,3,0,1
rüstəmdir,onların,9,7,0,1
vətəndaşıdır,,12,0,0,0
deyil,,5,0,0,0
saxlanılıb,apa,10,3,0,1
saxlanılıb,,10,0,0,0
bilib,saxlanılanlar,5,13,0,1
vətəndaşlarıdır,,15,0,0,0
yoxlanılır,hazırda,10,7,0,1
axtarılır,,9,0,0,0
artıb,apa,5,3,0,1
çatıb,,5,0,0,0
verilməyib,bildirilib,10,10,0,1
bilər,moskva,5,6,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
yayıb,məlumatlara,5,11,0,1
çatıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
dəyişməyib,,10,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
olub,,4,0,0,0
ünvanlayıb,,10,0,0,0
edib,,4,0,0,0
a,əsədov,1,6,0,0
arzulayıb,,9,0,0,0
azalıb,,6,0,0,0
mln,,3,0,0,0
edib,,4,0,0,0
açıqlanıb,milli,9,5,0,1
yağıb,qar,5,3,0,1
olub,düşən,4,5,0,1
olub,daşkəsən,4,8,0,1
olunub,,6,0,0,0
məhdudlaşıb,havanın,11,7,0,1
olub,,4,0,0,0
ölüb,apa,4,3,0,1
alınıb,,6,0,0,0
olmayıb,fakt,7,4,0,1
verib,apa,5,3,0,1
dəyişib,i̇lkin,7,5,0,1
toqquşub,,8,0,0,0
ölüb,,4,0,0,0
edib,apa,4,3,0,1
çatdırıram,pakistan,10,8,0,1
tərəfdaşıdır,,12,0,0,0
veririk,,7,0,0,0
formalaşdırmışdır,qardaş,17,6,0,1
doğurur,,7,0,0,0
qiymətləndirir,hazırda,14,7,0,1
mövcuddur,,9,0,0,0
etdirəcəyik,tezliklə,11,8,0,1
,,0,0,0,0
göndərib,apa,8,3,0,1
duyuram,azərbaycan,7,10,0,1
sevindirir,,10,0,0,0
doğurur,bu,7,2,0,1
yaxınlaşdırır,,13,0,0,0
oynayır,,7,0,0,0
minnətdarıq,əminəm,11,6,0,1
keçirəcəyik,belə,11,4,0,1
,,0,0,0,0
düzülüb,apa,7,3,0,1
oxuyublar,səfirlikdə,9,10,0,1
açılıb,azərbaycandakı,6,14,0,1
bildirib,,8,0,0,0
edib,,4,0,0,0
,səfirlik,0,8,0,1
edib,nihat,4,5,0,1
adlandırıb,apa,10,3,0,1
almayıb,qeyd,7,4,0,1
açıqlayıb,,9,0,0,0
bildirilib,,10,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
göndərib,apa,8,3,0,1
duyuram,azərbaycan,7,10,0,1
sevindirir,,10,0,0,0
doğurur,bu,7,2,0,1
yaxınlaşdırır,,13,0,0,0
oynayır,,7,0,0,0
minnətdarıq,əminəm,11,6,0,1
keçirəcəyik,belə,11,4,0,1
,,0,0,0,0
saxlanılıb,,10,0,0,0
yayıb,onun,5,4,0,1
saxlanılıb,,10,0,0,0
bildirilib,,10,0,0,0
olunub,,6,0,0,0
aşkarlanıb,,10,0,0,0
planlaşdırıblar,,15,0,0,0
yayıb,,5,0,0,0
saxlanılıb,apa,10,3,0,1
bildirib,onun,8,4,0,1
saxlanılıb,,10,0,0,0
verib,apa,5,3,0,1
alıb,,4,0,0,0
yerləşdirilib,,13,0,0,0
bildirilib,məlumata,10,8,0,1
verib,a,5,1,0,1
a,məmmədov,1,8,0,0
işləyirmiş,,10,0,0,0
olunub,,6,0,0,0
olunub,apa,6,3,0,1
tutub,,5,0,0,0
edib,,4,0,0,0
yayılıb,,7,0,0,0
açıqlayıb,,9,0,0,0
alıb,,4,0,0,0
yayılıb,,7,0,0,0
,,0,0,1,0
,,0,0,1,0
olunub,,6,0,0,0
açıqlanıb,,9,0,0,0
gözlənilir,,10,0,0,0
oluanacaq,havanın,9,7,0,1
olacaq,,6,0,0,0
yüksələcək,,10,0,0,0
olacaq,azərbaycanın,6,12,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
olacaq,,6,0,0,0
duman,,5,0,0,0
əsəcək,havanın,6,7,0,1
olacaq,,6,0,0,0
göndərib,fhn,8,3,0,1
bildirib,,8,0,0,0
saxlanılıb,apa,10,3,0,1
bildirib,,8,0,0,0
saxlanılıb,onun,10,4,0,1
saxlanılıb,,10,0,0,0
endirilib,apa,9,3,0,1
açılıb,,6,0,0,0
edir,,4,0,0,0
düzülüb,apa,7,3,0,1
oxuyublar,səfirlikdə,9,10,0,1
açılıb,azərbaycandakı,6,14,0,1
bildirib,,8,0,0,0
edib,,4,0,0,0
,səfirlik,0,8,0,1
edib,nihat,4,5,0,1
zərərsizləşdirilib,apa,18,3,0,1
yayıb,məlumata,5,8,0,1
zərərsizləşdirilib,,18,0,0,0
artıb,apa,5,3,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
çatıb,yaralıların,5,11,0,1
verilməyib,bildirilib,10,10,0,1
bilər,moskva,5,6,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
yayıb,məlumatlara,5,11,0,1
çatıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
açıqlanıb,,9,0,0,0
gözlənilir,,10,0,0,0
oluanacaq,havanın,9,7,0,1
olacaq,,6,0,0,0
yüksələcək,,10,0,0,0
olacaq,azərbaycanın,6,12,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
olacaq,,6,0,0,0
duman,,5,0,0,0
əsəcək,havanın,6,7,0,1
olacaq,,6,0,0,0
,,0,0,1,0
olub,,4,0,0,0
saxlanılıblar,faktla,13,6,0,1
aparılır,o,8,1,0,1
o,rüstəmov,1,8,0,0
r,cəfərov,1,7,0,0
e,xıdırovun,1,9,0,0
bilərlər,,8,0,0,0
tapılıb,apa,7,3,0,1
aşkalanıb,belə,9,4,0,1
tapılıb,,7,0,0,0
olunub,,6,0,0,0
dəqiqləşdirilir,,15,0,0,0
keçirilib,,9,0,0,0
ediblər,,7,0,0,0
edib,,4,0,0,0
edir,apa,4,3,0,1
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
verilir,əlavə,7,5,0,1
deyilir,,7,0,0,0
edilib,,6,0,0,0
çıxarılıb,,9,0,0,0
bildiriblər,faktlarla,11,9,0,1
aparılır,,8,0,0,0
etdirilir,,9,0,0,0
açılıb,xaçmaz,6,6,0,1
olub,xaçmaz,4,6,0,1
edilib,,6,0,0,0
tutulub,,7,0,0,0
,,0,0,1,0
aparılır,,8,0,0,0
olunub,apa,6,3,0,1
olub,terror,4,6,0,1
v,,1,0,0,0
araşdırılır,,11,0,0,0
yayılıb,,7,0,0,0
açıqlayıb,,9,0,0,0
alıb,,4,0,0,0
yayılıb,,7,0,0,0
,,0,0,1,0
,,0,0,1,0
olunub,,6,0,0,0
daşıyıb,ady,7,3,0,1
alınıb,ümumi,6,5,0,1
olub,,4,0,0,0
edir,azal,4,4,0,1
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
verilir,əlavə,7,5,0,1
bilərlər,,8,0,0,0
artıb,apa,5,3,0,1
açıqlayıb,,9,0,0,0
aşkarlayıb,,10,0,0,0
artıb,apa,5,3,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
çatıb,yaralıların,5,11,0,1
verilməyib,bildirilib,10,10,0,1
bilər,moskva,5,6,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
yayıb,məlumatlara,5,11,0,1
çatıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
bilər,,5,0,0,0
bildirib,,8,0,0,0
qayıtmışam,,10,0,0,0
bildirib,qeyd,8,4,0,1
çatıb,,5,0,0,0
gözlənilir,apa,10,3,0,1
yayıb,,5,0,0,0
var,qərb,3,4,0,1
gözlənilir,çaylarda,10,8,0,1
olunur,,6,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
edilir,,6,0,0,0
,,0,0,1,0
artıb,apa,5,3,0,1
açıqlayıb,bildirilib,9,10,0,1
aşkarlayıb,,10,0,0,0
artıb,apa,5,3,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
çatıb,yaralıların,5,11,0,1
verilməyib,bildirilib,10,10,0,1
bilər,moskva,5,6,0,1
açıqlayıb,,9,0,0,0
artıb,apa,5,3,0,1
yayıb,məlumatlara,5,11,0,1
çatıb,bildirilib,5,10,0,1
bilər,,5,0,0,0
tutub,xi̇n,5,3,0,1
bildirib,nazir,8,5,0,1
diləyib,terrorizmdən,7,12,0,1
vurğulanıb,,10,0,0,0
n,əliyev,1,6,0,0
saxlanılıb,,10,0,0,0
edilib,,6,0,0,0
etdirilir,,9,0,0,0
pisləyir,apa,8,3,0,1
bildirib,xatırladaq,8,10,0,1
çatıb,,5,0,0,0
,,0,0,0,0
deyib,,5,0,0,0
qəbuledilməzdir,,15,0,0,0
deyib,,5,0,0,0
edilib,,6,0,0,0
deyib,,5,0,0,0
keçirilib,,9,0,0,0
n,məmmədov,1,8,0,0
saxlanılıb,,10,0,0,0
götürülüb,,9,0,0,0
aparılır,,8,0,0,0
olmayıb,,7,0,0,0
verilib,bildirilib,7,10,0,1
izləyib,,7,0,0,0
olmayıb,,7,0,0,0
olub,,4,0,0,0
olunub,,6,0,0,0
edib,apa,4,3,0,1
adlandırıb,,10,0,0,0
edib,o,4,1,0,1
deyib,,5,0,0,0
deyib,,5,0,0,0
adlandırıb,,10,0,0,0
bildirib,o,8,1,0,1
edib,prezident,4,9,0,1
verib,putin,5,5,0,1
söyləyib,,8,0,0,0
ediblər,,7,0,0,0
hazırlanıb,,10,0,0,0
edib,putin,4,5,0,1
yoxdur,,6,0,0,0
,putin,0,5,0,1
,putin,0,5,0,1
işləyir,,7,0,0,0
edəcək,,6,0,0,0
olub,apa,4,3,0,1
verib,dövlət,5,6,0,1
təsdiqləyib,öz,11,2,0,1
edib,,4,0,0,0
ünvanlayıb,bu,10,2,0,1
bildirilib,sahibə,10,6,0,1
bildirib,,8,0,0,0
diləyib,,7,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
toqquşub,,8,0,0,0
yerləşdirilib,,13,0,0,0
olunub,,6,0,0,0
salıb,apa,5,3,0,1
edirik,moskva,6,6,0,1
stansiyası,,10,0,0,0
,,0,0,0,0
,bu,0,2,0,1
olunub,,6,0,0,0
alınıb,,6,0,0,0
mövcuddur,,9,0,0,0
bağlanmışdı,,11,0,0,0
yönəldirlər,,11,0,0,0
çıxarır,,7,0,0,0
dayandırıb,,10,0,0,0
olunub,,6,0,0,0
aparırlar,terrorun,9,8,0,1
buraxılmır,,10,0,0,0
sərbəstdir,,10,0,0,0
toplaşıblar,,11,0,0,0
verir,,5,0,0,0
olub,,4,0,0,0
çöküb,,5,0,0,0
daşınır,,7,0,0,0
yaxınlaşırlar,,13,0,0,0
olmur,,5,0,0,0
bölüşürlər,,10,0,0,0
edib,apa,4,3,0,1
yayıb,bildirilib,5,10,0,1
verib,telefon,5,7,0,1
etdirib,,7,0,0,0
nəticələnib,apa,11,3,0,1
çevrilib,,8,0,0,0
qarışıb,,7,0,0,0
edilib,,6,0,0,0
yaralanıb,,9,0,0,0
olmayıb,,7,0,0,0
bildirilib,hadisə,10,6,0,1
başladılıb,,10,0,0,0
edib,apa,4,3,0,1
yayıb,o,5,1,0,1
vurğulayıb,,10,0,0,0
bildirib,qeyd,8,4,0,1
verib,,5,0,0,0
yanıb,bu,5,2,0,1
verilib,,7,0,0,0
olunub,yanğın,6,6,0,1
söndürülüb,,10,0,0,0
olunur,apa,6,3,0,1
yayıb,bildirilib,5,10,0,1
hadisəsidir,bakı,11,4,0,1
olunur,,6,0,0,0
məhdudlaşıb,dumanlı,11,7,0,1
qatıdır,dumanlı,7,7,0,1
edəcək,,6,0,0,0
edib,milli,4,5,0,1
iclasıdır,spiker,9,6,0,1
edib,,4,0,0,0
bilər,,5,0,0,0
bilər,parlamentlərarası,5,17,0,1
göstərir,milli,8,5,0,1
vurğulanmalıdır,,15,0,0,0
platformasıdır,,14,0,0,0
görməliyik,spiker,10,6,0,1
düşünməliyik,,12,0,0,0
bilər,,5,0,0,0
gücləndirəcək,i̇clas,13,5,0,1
etdirilib,,9,0,0,0
dəstəkləyib,apa,11,3,0,1
bildirib,kremlin,8,7,0,1
açıqlayıb,,9,0,0,0
dəstəkləyib,,11,0,0,0
pisləyir,apa,8,3,0,1
edib,,4,0,0,0
olunub,,6,0,0,0
verib,apa,5,3,0,1
alınıb,hərəkətdə,6,9,0,1
çırpılıb,qəza,8,4,0,1
alıblar,yaralılar,7,9,0,1
çatdırılıblar,fakt,13,4,0,1
araşdırılır,,11,0,0,0
maraqlıdır,apa,10,3,0,1
bildirib,,8,0,0,0
etmişdir,əlaqələrimizin,8,14,0,1
edib,,4,0,0,0
ünvanlayıb,apa,10,3,0,1
edirəm,bu,6,2,0,1
etmişdir,əlaqələrimizin,8,14,0,1
istəyirəm,sizə,9,4,0,1
,,0,0,0,0
verib,apa,5,3,0,1
alınıb,hərəkətdə,6,9,0,1
toqquşub,qəza,8,4,0,1
ölüb,,4,0,0,0
yerləşdirilib,hadisə,13,6,0,1
olunub,,6,0,0,0
verib,apa,5,3,0,1
alınıb,,6,0,0,0
vurub,xəsarət,5,7,0,1
olmayıb,qeyd,7,4,0,1
olmayıb,sürücü,7,6,0,1
saxlanılıb,daxili,10,6,0,1
təsdiqləyib,bildirib,11,8,0,1
aparılır,,8,0,0,0
artıb,apa,5,3,0,1
çatıb,qəza,5,4,0,1
ölüb,,4,0,0,0
verib,apa,5,3,0,1
alınıb,hərəkətdə,6,9,0,1
toqquşub,qəza,8,4,0,1
ölüb,,4,0,0,0
yerləşdirilib,hadisə,13,6,0,1
olunub,,6,0,0,0
istəyirəm,apa,9,3,0,1
bildirib,,8,0,0,0
var,,3,0,0,0
unudulmayacaq,hamımız,13,7,0,1
oldu,,4,0,0,0
diləyirəm,,9,0,0,0
pisləyirik,apa,10,3,0,1
bildirilib,hadisə,10,6,0,1
verilib,,7,0,0,0
olub,apa,4,3,0,1
yayıb,,5,0,0,0
araşdırır,,9,0,0,0
edib,hadisə,4,6,0,1
olub,,4,0,0,0
verilməyib,,10,0,0,0
alınıb,apa,6,3,0,1
yayıb,zəlzələ,5,7,0,1
olub,zəlzələ,4,7,0,1
olub,tələfat,4,7,0,1
yoxdur,,6,0,0,0
verib,apa,5,3,0,1
yayıb,xüsusilə,5,8,0,1
diləyib,o,7,1,0,1
qarşıdır,,8,0,0,0
keçiblər,apa,8,3,0,1
olunub,i̇kinci,6,6,0,1
tutulub,,7,0,0,0
p,pelleqrini,1,10,0,0
gələcək,,7,0,0,0
i̇,korçokdan,1,9,0,0
biləcək,,7,0,0,0
birləşməlidir,apa,13,3,0,1
deyib,o,5,1,0,1
çağırıb,,7,0,0,0
bildirib,,8,0,0,0
yazıb,nəşrin,5,6,0,1
alıblar,,7,0,0,0
olub,apa,4,3,0,1
yayıb,məlumatla,5,9,0,1
olunub,əməliyyat,6,9,0,1
qalıb,həyata,5,6,0,1
verilib,xatırladaq,7,10,0,1
yaralanıb,,9,0,0,0
yanıb,apa,5,3,0,1
yayıb,bildirilib,5,10,0,1
olunub,yanğın,6,6,0,1
söndürülüb,,10,0,0,0
edəcək,apa,6,3,0,1
edib,thy,4,3,0,1
edib,thy,4,3,0,1
başlayır,,8,0,0,0
keçirəcəyik,,11,0,0,0
edib,,4,0,0,0
edib,apa,4,3,0,1
bildirib,nəşr,8,4,0,1
edəcək,,6,0,0,0
deyil,,5,0,0,0
çalışır,,7,0,0,0
yazır,,5,0,0,0
olub,apa,4,3,0,1
yayıb,zəlzələ,5,7,0,1
olub,bildirilib,4,10,0,1
alınıb,zəlzələ,6,7,0,1
yerləşib,,8,0,0,0
qaldırdı,apa,8,3,0,1
yayıb,,5,0,0,0
olunub,silahlı,6,7,0,1
bildirib,martın,8,6,0,1
edilib,,6,0,0,0
yanıb,apa,5,3,0,1
yayıb,bildirilib,5,10,0,1
olunub,yanğın,6,6,0,1
söndürülüb,,10,0,0,0
keçiblər,apa,8,3,0,1
olunub,i̇kinci,6,6,0,1
tutulub,,7,0,0,0
p,pelleqrini,1,10,0,0
gələcək,,7,0,0,0
i̇,korçokdan,1,9,0,0
biləcək,,7,0,0,0
artıb,apa,5,3,0,1
yayıb,operativ,5,8,0,1
çatıb,,5,0,0,0
verilir,,7,0,0,0
uşaqdır,,7,0,0,0
bildirilib,bundan,10,6,0,1
bildirmişdi,,11,0,0,0
x,,1,0,0,0
edib,,4,0,0,0
yayıb,məlumata,5,8,0,1
olub,,4,0,0,0
eşidildi,,8,0,0,0
lazımdır,,8,0,0,0
bilirik,,7,0,0,0
düşdüm,,6,0,0,0
,,0,0,0,0
,,0,0,0,0
bilməyib,,8,0,0,0
var,apa,3,3,0,1
verib,,5,0,0,0
əlaqələndirirlər,nazir,16,5,0,1
aktualdır,,9,0,0,0
olunub,,6,0,0,0
verilib,,7,0,0,0
edilib,cinayət,6,7,0,1
saxlanılıb,,10,0,0,0
olunub,,6,0,0,0
verilib,,7,0,0,0
edilib,cinayət,6,7,0,1
saxlanılıb,,10,0,0,0
götürülüb,di̇n,9,3,0,1
olub,,4,0,0,0
etdirilir,,9,0,0,0
etdirir,di̇n,7,3,0,1
götürüblər,,10,0,0,0
ölüb,,4,0,0,0
deyilir,,7,0,0,0
deyilir,,7,0,0,0
yağıb,qar,5,3,0,1
olub,düşən,4,5,0,1
olub,əlibəy,4,6,0,1
,,0,0,1,0
düşüb,şimal,5,5,0,1
,,0,0,1,0
çatıb,bakı,5,4,0,1
olunub,,6,0,0,0
məhdudlaşıb,havanın,11,7,0,1
olub,,4,0,0,0
edilib,di̇n,6,3,0,1
edilib,,6,0,0,0
götürülüb,,9,0,0,0
olub,,4,0,0,0
saxlanılıblar,araşdırma,13,9,0,1
aparılır,,8,0,0,0
yağıb,milli,5,5,0,1
olub,düşən,4,5,0,1
olub,əlibəy,4,6,0,1
,,0,0,1,0
düşüb,şimal,5,5,0,1
,,0,0,1,0
çatıb,bakı,5,4,0,1
olunub,,6,0,0,0
məhdudlaşıb,havanın,11,7,0,1
olub,,4,0,0,0
edilib,di̇n,6,3,0,1
edilib,,6,0,0,0
götürülüb,,9,0,0,0
edilib,bunu,6,4,0,1
deyib,o,5,1,0,1
göndərilib,,10,0,0,0
etdirilir,,9,0,0,0
,firad,0,5,0,1
,,0,0,0,0
olub,,4,0,0,0
olub,,4,0,0,0
saxlanılıb,araşdırma,10,9,0,1
aparılır,,8,0,0,0
toplayıb,,8,0,0,0
yayıb,seçkilərə,5,9,0,1
verib,,5,0,0,0
toplayıb,,8,0,0,0
edib,seçkilərin,4,10,0,1
keçiriləcək,,11,0,0,0
proqnozlaşdırırlar,,18,0,0,0
niyyətindədir,,13,0,0,0
yanıb,,5,0,0,0
olunub,,6,0,0,0
söndürülüb,,10,0,0,0
,apa,0,3,0,1
deyib,,5,0,0,0
etdilər,,7,0,0,0
bildirib,,8,0,0,0
qaçıblar,,8,0,0,0
tapılıb,,7,0,0,0
açıqlayıb,,9,0,0,0
istəyirdilər,,12,0,0,0
doldurulmuşdu,,13,0,0,0
,,0,0,0,0
,,0,0,0,0
bildirib,onun,8,4,0,1
inanmazsınız,,12,0,0,0
olub,,4,0,0,0
bilməz,,6,0,0,0
,şirkət,0,6,0,1
bildirib,,8,0,0,0
hesablayıblar,yanğın,13,6,0,1
çalışıb,,7,0,0,0
etdilər,,7,0,0,0
,hücum,0,5,0,1
öldürülüb,,9,0,0,0
başlayıblar,,11,0,0,0
əməliyyatdır,,12,0,0,0
deyib,crocus,5,6,0,1
idi,,3,0,0,0
qalmasınlar,,11,0,0,0
yüksəkdir,,9,0,0,0
gəldi,,5,0,0,0
çalışırdılar,,12,0,0,0
,,0,0,0,0
edib,bu,4,2,0,1
yayıb,,5,0,0,0
işləyib,,7,0,0,0
olub,,4,0,0,0
eşidildi,,8,0,0,0
lazımdır,,8,0,0,0
bilirik,mən,7,3,0,1
düşdüm,,6,0,0,0
,,0,0,0,0
edib,,4,0,0,0
bilib,i̇slam,5,5,0,1
etmir,,5,0,0,0
bilməyib,,8,0,0,0
bildirib,,8,0,0,0
aparılır,,8,0,0,0
edir,,4,0,0,0
yanıb,,5,0,0,0
olunub,,6,0,0,0
söndürülüb,,10,0,0,0
gedib,çörəyin,5,7,0,1
yaranıb,,7,0,0,0
alır,,4,0,0,0
yeyir,,5,0,0,0
başlanılıb,,10,0,0,0
keçirilib,,9,0,0,0
olunmuşdur,,10,0,0,0
avtomatlaşdırılıb,,17,0,0,0
qarşılayır,,10,0,0,0
olunur,bundan,6,6,0,1
edir,,4,0,0,0
çıxarır,,7,0,0,0
buraxılır,,9,0,0,0
edilir,,6,0,0,0
olmur,xüsusi,5,6,0,1
çatır,,5,0,0,0
çalışır,,7,0,0,0
saxlayır,,8,0,0,0
olunur,,6,0,0,0
qorumaqdadır,,12,0,0,0
toxunursunuz,,12,0,0,0
etdirir,di̇n,7,3,0,1
götürüblər,,10,0,0,0
gözlənilir,,10,0,0,0
var,,3,0,0,0
açıqlanıb,,9,0,0,0
gözlənilir,,10,0,0,0
var,,3,0,0,0
olacaq,,6,0,0,0
əsəcək,havanın,6,7,0,1
olacaq,,6,0,0,0
enəcək,,6,0,0,0
olacaq,azərbaycanın,6,12,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
kəsiləcək,,9,0,0,0
duman,,5,0,0,0
əsəcək,havanın,6,7,0,1
olacaq,,6,0,0,0
verib,apa,5,3,0,1
alınıb,,6,0,0,0
aşıb,,4,0,0,0
alıblar,,7,0,0,0
p,rzayevin,1,8,0,0
ağırdır,faktlar,7,7,0,1
aparılır,,8,0,0,0
verib,apa,5,3,0,1
aşıb,,4,0,0,0
alıblar,,7,0,0,0
ağırdır,faktla,7,6,0,1
aparılır,,8,0,0,0
açıqlanıb,,9,0,0,0
var,,3,0,0,0
gözlənilir,,10,0,0,0
var,,3,0,0,0
yeniləyib,apa,9,3,0,1
çatıb,,5,0,0,0
artıb,apa,5,3,0,1
yayıb,operativ,5,8,0,1
çatıb,,5,0,0,0
verilir,,7,0,0,0
uşaqdır,,7,0,0,0
bildirilib,bundan,10,6,0,1
bildirmişdi,,11,0,0,0
açıqlanıb,,9,0,0,0
əlverişlidir,,12,0,0,0
edib,bu,4,2,0,1
yayıb,,5,0,0,0
işləyib,,7,0,0,0
olub,,4,0,0,0
eşidildi,,8,0,0,0
lazımdır,,8,0,0,0
bilirik,mən,7,3,0,1
düşdüm,,6,0,0,0
,,0,0,0,0
edib,,4,0,0,0
bilib,i̇slam,5,5,0,1
etmir,,5,0,0,0
bilməyib,,8,0,0,0
bildirib,,8,0,0,0
keçirilib,apa,9,3,0,1
danışıb,,7,0,0,0
verib,milli,5,5,0,1
maliyyələşdirilməsidir,,22,0,0,0
olacaq,,6,0,0,0
düşür,,5,0,0,0
,soltan,0,6,0,1
verəcək,deputat,7,7,0,1
,,0,0,0,0
edib,,4,0,0,0
yayıb,,5,0,0,0
zərərsizləşdirilib,,18,0,0,0
yanıb,,5,0,0,0
olunub,,6,0,0,0
söndürülüb,,10,0,0,0
edib,apa,4,3,0,1
yayıb,dövlətimizin,5,12,0,1
arzulayıb,prezident,9,9,0,1
edib,rusiya,4,6,0,1
bildirib,dövlət,8,6,0,1
vurğulayıblar,,13,0,0,0
saxlanılıb,apa,10,3,0,1
bildirib,onun,8,4,0,1
aparıblar,məlumatda,9,9,0,1
nümayəndələridir,,16,0,0,0
